time,symbol,price
09:47:00,STOCK_4548,20.625
09:47:00,STOCK_4487,12.975
09:47:00,STOCK_5904,8.325
09:47:00,STOCK_5498,5.574999999999999
09:47:00,STOCK_3245,4.025
09:47:00,STOCK_4771,3.125
09:47:00,STOCK_4583,2.375
09:47:00,STOCK_4073,1.875
09:47:00,STOCK_5151,1.525
09:47:00,STOCK_4137,1.475
09:47:00,STOCK_4935,1.525
09:47:00,STOCK_4731,1.4249999999999998
09:47:00,STOCK_4146,1.4
09:47:00,STOCK_3401,1.275
09:47:00,STOCK_3682,1.275
09:47:00,STOCK_6061,2.775
09:47:00,STOCK_4239,3.025
09:47:00,STOCK_6078,3.125
09:47:00,STOCK_4518,3.325
09:47:00,STOCK_3213,3.525
09:47:00,STOCK_3660,3.775
09:47:00,STOCK_5375,3.975
09:47:00,STOCK_3666,4.425000000000001
09:47:00,STOCK_4427,4.975
09:47:00,STOCK_4381,5.675000000000001
09:47:00,STOCK_3683,6.675000000000001
09:47:00,STOCK_3887,7.725
09:47:00,STOCK_4917,9.425
09:47:00,STOCK_5265,11.625
09:47:00,STOCK_4310,14.9
09:47:00,STOCK_3130,19.55
09:47:00,STOCK_3584,25.9
09:47:00,STOCK_5150,35.099999999999994
09:47:00,STOCK_3228,48.175
09:47:00,STOCK_3896,68.4
09:47:00,STOCK_4890,98.25
09:47:00,STOCK_5050,139.75
09:47:00,STOCK_4154,196.2
09:47:00,STOCK_4949,265.875
09:47:00,STOCK_4783,345.04999999999995
09:47:00,STOCK_3870,432.75
09:47:00,STOCK_3177,525.875
09:47:00,STOCK_3439,620.325
09:47:00,STOCK_5282,717.7
09:47:00,STOCK_5440,816.35
09:47:00,STOCK_4144,915.525
09:47:00,STOCK_4781,1013.975
09:47:00,STOCK_3954,1111.8249999999998
09:47:00,STOCK_4060,1213.375
09:47:00,STOCK_4993,1313.2
09:47:00,STOCK_4450,1412.25
09:47:00,STOCK_3138,1498.6750000000002
09:47:00,STOCK_5651,1616.525
09:47:00,STOCK_5998,1720.6
09:47:00,STOCK_4198,1823.4
09:48:00,STOCK_5559,2098.975
09:48:00,STOCK_3848,1996.8
09:48:00,STOCK_3940,1901.425
09:48:00,STOCK_3643,1797.2
09:48:00,STOCK_3447,1698.775
09:48:00,STOCK_5461,1600.65
09:48:00,STOCK_4580,1500.375
09:48:00,STOCK_3140,1400.875
09:48:00,STOCK_3337,1300.85
09:48:00,STOCK_4688,1201.7
09:48:00,STOCK_5047,1103.05
09:48:00,STOCK_4063,1003.65
09:48:00,STOCK_3311,905.775
09:48:00,STOCK_5769,807.75
09:48:00,STOCK_3365,710.5999999999999
09:48:00,STOCK_4127,615.45
09:48:00,STOCK_4699,521.1
09:48:00,STOCK_4441,429.875
09:48:00,STOCK_4989,342.625
09:48:00,STOCK_3415,262.275
09:48:00,STOCK_3979,191.225
09:48:00,STOCK_3824,131.52499999999998
09:48:00,STOCK_5628,87.0
09:48:00,STOCK_3561,55.5
09:48:00,STOCK_5226,34.125
09:48:00,STOCK_4548,21.675
09:48:00,STOCK_4487,13.55
09:48:00,STOCK_5904,8.625
09:48:00,STOCK_5498,5.824999999999999
09:48:00,STOCK_3245,4.025
09:48:00,STOCK_4771,3.125
09:48:00,STOCK_4583,2.275
09:48:00,STOCK_4073,1.825
09:48:00,STOCK_5151,1.475
09:48:00,STOCK_4137,1.4249999999999998
09:48:00,STOCK_4935,1.375
09:48:00,STOCK_4731,1.3250000000000002
09:48:00,STOCK_4146,1.3250000000000002
09:48:00,STOCK_3401,1.225
09:48:00,STOCK_3682,1.275
09:48:00,STOCK_6061,2.775
09:48:00,STOCK_4239,3.025
09:48:00,STOCK_6078,3.125
09:48:00,STOCK_4518,3.325
09:48:00,STOCK_3213,3.525
09:48:00,STOCK_3660,3.725
09:48:00,STOCK_5375,3.975
09:48:00,STOCK_3666,4.324999999999999
09:48:00,STOCK_4427,4.875
09:48:00,STOCK_4381,5.525
09:48:00,STOCK_3683,6.475
09:48:00,STOCK_3887,7.574999999999999
09:48:00,STOCK_4917,9.25
09:48:00,STOCK_5265,11.525
09:48:00,STOCK_4310,14.575
09:48:00,STOCK_3130,19.1
09:48:00,STOCK_3584,25.075000000000003
09:48:00,STOCK_5150,33.7
09:48:00,STOCK_3228,46.325
09:48:00,STOCK_3896,65.80000000000001
09:48:00,STOCK_4890,94.75
09:48:00,STOCK_5050,135.1
09:48:00,STOCK_4154,190.375
09:48:00,STOCK_4949,259.4
09:48:00,STOCK_4783,337.975
09:48:00,STOCK_3870,425.7000000000001
09:48:00,STOCK_3177,517.725
09:48:00,STOCK_3439,612.05
09:48:00,STOCK_5282,708.625
09:48:00,STOCK_5440,806.675
09:48:00,STOCK_4144,906.7
09:48:00,STOCK_4781,1005.175
09:48:00,STOCK_3954,1103.9
09:48:00,STOCK_4060,1205.35
09:48:00,STOCK_4993,1304.825
09:48:00,STOCK_4450,1403.5749999999998
09:48:00,STOCK_3138,1519.15
09:48:00,STOCK_5651,1601.95
09:48:00,STOCK_5998,1699.75
09:48:00,STOCK_4198,1803.35
09:49:00,STOCK_5559,2092.95
09:49:00,STOCK_3848,1995.85
09:49:00,STOCK_3940,1897.275
09:49:00,STOCK_3643,1791.875
09:49:00,STOCK_3447,1693.3249999999998
09:49:00,STOCK_5461,1595.625
09:49:00,STOCK_4580,1495.175
09:49:00,STOCK_3140,1396.0
09:49:00,STOCK_3337,1295.575
09:49:00,STOCK_4688,1197.35
09:49:00,STOCK_5047,1098.375
09:49:00,STOCK_4063,999.275
09:49:00,STOCK_3311,901.475
09:49:00,STOCK_5769,803.425
09:49:00,STOCK_3365,706.225
09:49:00,STOCK_4127,611.275
09:49:00,STOCK_4699,517.35
09:49:00,STOCK_4441,426.55
09:49:00,STOCK_4989,339.325
09:49:00,STOCK_3415,260.125
09:49:00,STOCK_3979,188.8
09:49:00,STOCK_3824,129.47500000000002
09:49:00,STOCK_5628,85.65
09:49:00,STOCK_3561,54.55
09:49:00,STOCK_5226,33.55
09:49:00,STOCK_4548,21.225
09:49:00,STOCK_4487,13.225
09:49:00,STOCK_5904,8.425
09:49:00,STOCK_5498,5.625
09:49:00,STOCK_3245,3.925
09:49:00,STOCK_4771,3.025
09:49:00,STOCK_4583,2.225
09:49:00,STOCK_4073,1.775
09:49:00,STOCK_5151,1.475
09:49:00,STOCK_4137,1.4249999999999998
09:49:00,STOCK_4935,1.375
09:49:00,STOCK_4731,1.3250000000000002
09:49:00,STOCK_4146,1.275
09:49:00,STOCK_3401,1.225
09:49:00,STOCK_3682,1.275
09:49:00,STOCK_6061,2.875
09:49:00,STOCK_4239,3.025
09:49:00,STOCK_6078,3.175
09:49:00,STOCK_4518,3.325
09:49:00,STOCK_3213,3.525
09:49:00,STOCK_3660,3.775
09:49:00,STOCK_5375,3.925
09:49:00,STOCK_3666,4.324999999999999
09:49:00,STOCK_4427,4.875
09:49:00,STOCK_4381,5.574999999999999
09:49:00,STOCK_3683,6.525
09:49:00,STOCK_3887,7.675000000000001
09:49:00,STOCK_4917,9.425
09:49:00,STOCK_5265,11.7
09:49:00,STOCK_4310,15.0
09:49:00,STOCK_3130,19.575000000000003
09:49:00,STOCK_3584,25.65
09:49:00,STOCK_5150,34.55
09:49:00,STOCK_3228,47.45
09:49:00,STOCK_3896,67.55000000000001
09:49:00,STOCK_4890,96.925
09:49:00,STOCK_5050,137.7
09:49:00,STOCK_4154,193.5
09:49:00,STOCK_4949,262.875
09:49:00,STOCK_4783,341.55
09:49:00,STOCK_3870,429.7
09:49:00,STOCK_3177,521.55
09:49:00,STOCK_3439,616.75
09:49:00,STOCK_5282,713.75
09:49:00,STOCK_5440,812.5999999999999
09:49:00,STOCK_4144,911.275
09:49:00,STOCK_4781,1010.2
09:49:00,STOCK_3954,1108.475
09:49:00,STOCK_4060,1210.4250000000002
09:49:00,STOCK_4993,1311.0
09:49:00,STOCK_4450,1408.0
09:49:00,STOCK_3138,1523.025
09:49:00,STOCK_5651,1613.125
09:49:00,STOCK_5998,1700.375
09:49:00,STOCK_4198,1793.65
09:50:00,STOCK_5559,2093.25
09:50:00,STOCK_3848,1994.9
09:50:00,STOCK_3940,1896.3
09:50:00,STOCK_3643,1793.425
09:50:00,STOCK_3447,1694.4
09:50:00,STOCK_5461,1596.7
09:50:00,STOCK_4580,1496.525
09:50:00,STOCK_3140,1397.125
09:50:00,STOCK_3337,1296.3
09:50:00,STOCK_4688,1197.775
09:50:00,STOCK_5047,1099.4499999999998
09:50:00,STOCK_4063,999.55
09:50:00,STOCK_3311,902.3
09:50:00,STOCK_5769,804.55
09:50:00,STOCK_3365,707.3
09:50:00,STOCK_4127,612.15
09:50:00,STOCK_4699,517.925
09:50:00,STOCK_4441,426.875
09:50:00,STOCK_4989,339.75
09:50:00,STOCK_3415,260.575
09:50:00,STOCK_3979,189.075
09:50:00,STOCK_3824,129.9
09:50:00,STOCK_5628,85.875
09:50:00,STOCK_3561,54.875
09:50:00,STOCK_5226,33.975
09:50:00,STOCK_4548,21.525
09:50:00,STOCK_4487,13.45
09:50:00,STOCK_5904,8.625
09:50:00,STOCK_5498,5.875
09:50:00,STOCK_3245,4.125
09:50:00,STOCK_4771,3.125
09:50:00,STOCK_4583,2.225
09:50:00,STOCK_4073,1.775
09:50:00,STOCK_5151,1.475
09:50:00,STOCK_4137,1.4249999999999998
09:50:00,STOCK_4935,1.4249999999999998
09:50:00,STOCK_4731,1.3250000000000002
09:50:00,STOCK_4146,1.3
09:50:00,STOCK_3401,1.225
09:50:00,STOCK_3682,1.275
09:50:00,STOCK_6061,2.825
09:50:00,STOCK_4239,3.025
09:50:00,STOCK_6078,3.175
09:50:00,STOCK_4518,3.325
09:50:00,STOCK_3213,3.475
09:50:00,STOCK_3660,3.725
09:50:00,STOCK_5375,3.825
09:50:00,STOCK_3666,4.225
09:50:00,STOCK_4427,4.775
09:50:00,STOCK_4381,5.475
09:50:00,STOCK_3683,6.425000000000001
09:50:00,STOCK_3887,7.45
09:50:00,STOCK_4917,9.3
09:50:00,STOCK_5265,11.625
09:50:00,STOCK_4310,14.9
09:50:00,STOCK_3130,19.4
09:50:00,STOCK_3584,25.4
09:50:00,STOCK_5150,34.25
09:50:00,STOCK_3228,47.075
09:50:00,STOCK_3896,66.925
09:50:00,STOCK_4890,96.125
09:50:00,STOCK_5050,136.77499999999998
09:50:00,STOCK_4154,192.7
09:50:00,STOCK_4949,261.875
09:50:00,STOCK_4783,340.8
09:50:00,STOCK_3870,428.8
09:50:00,STOCK_3177,521.0
09:50:00,STOCK_3439,615.55
09:50:00,STOCK_5282,713.175
09:50:00,STOCK_5440,811.675
09:50:00,STOCK_4144,910.15
09:50:00,STOCK_4781,1008.825
09:50:00,STOCK_3954,1107.6
09:50:00,STOCK_4060,1208.625
09:50:00,STOCK_4993,1308.9
09:50:00,STOCK_4450,1407.525
09:50:00,STOCK_3138,1500.125
09:50:00,STOCK_5651,1626.8249999999998
09:50:00,STOCK_5998,1708.6
09:50:00,STOCK_4198,1793.725
09:51:00,STOCK_5559,2076.3500000000004
09:51:00,STOCK_3848,1980.375
09:51:00,STOCK_3940,1886.35
09:51:00,STOCK_3643,1778.275
09:51:00,STOCK_3447,1677.75
09:51:00,STOCK_5461,1580.05
09:51:00,STOCK_4580,1479.725
09:51:00,STOCK_3140,1380.1
09:51:00,STOCK_3337,1279.625
09:51:00,STOCK_4688,1180.05
09:51:00,STOCK_5047,1081.575
09:51:00,STOCK_4063,982.55
09:51:00,STOCK_3311,884.4749999999999
09:51:00,STOCK_5769,787.025
09:51:00,STOCK_3365,689.7
09:51:00,STOCK_4127,595.15
09:51:00,STOCK_4699,501.4
09:51:00,STOCK_4441,410.7000000000001
09:51:00,STOCK_4989,324.70000000000005
09:51:00,STOCK_3415,246.4
09:51:00,STOCK_3979,176.77499999999998
09:51:00,STOCK_3824,119.875
09:51:00,STOCK_5628,78.1
09:51:00,STOCK_3561,49.425
09:51:00,STOCK_5226,30.55
09:51:00,STOCK_4548,19.5
09:51:00,STOCK_4487,12.25
09:51:00,STOCK_5904,8.125
09:51:00,STOCK_5498,5.525
09:51:00,STOCK_3245,3.925
09:51:00,STOCK_4771,3.075
09:51:00,STOCK_4583,2.225
09:51:00,STOCK_4073,1.775
09:51:00,STOCK_5151,1.475
09:51:00,STOCK_4137,1.4249999999999998
09:51:00,STOCK_4935,1.475
09:51:00,STOCK_4731,1.375
09:51:00,STOCK_4146,1.3250000000000002
09:51:00,STOCK_3401,1.225
09:51:00,STOCK_3682,1.225
09:51:00,STOCK_6061,2.825
09:51:00,STOCK_4239,3.025
09:51:00,STOCK_6078,3.175
09:51:00,STOCK_4518,3.375
09:51:00,STOCK_3213,3.525
09:51:00,STOCK_3660,3.775
09:51:00,STOCK_5375,3.925
09:51:00,STOCK_3666,4.275
09:51:00,STOCK_4427,4.824999999999999
09:51:00,STOCK_4381,5.475
09:51:00,STOCK_3683,6.525
09:51:00,STOCK_3887,7.574999999999999
09:51:00,STOCK_4917,9.3
09:51:00,STOCK_5265,11.6
09:51:00,STOCK_4310,15.025
09:51:00,STOCK_3130,19.775
09:51:00,STOCK_3584,26.275
09:51:00,STOCK_5150,35.575
09:51:00,STOCK_3228,49.325
09:51:00,STOCK_3896,70.525
09:51:00,STOCK_4890,101.475
09:51:00,STOCK_5050,144.425
09:51:00,STOCK_4154,202.725
09:51:00,STOCK_4949,274.375
09:51:00,STOCK_4783,354.875
09:51:00,STOCK_3870,443.8250000000001
09:51:00,STOCK_3177,537.05
09:51:00,STOCK_3439,632.275
09:51:00,STOCK_5282,730.675
09:51:00,STOCK_5440,828.9
09:51:00,STOCK_4144,927.35
09:51:00,STOCK_4781,1025.925
09:51:00,STOCK_3954,1124.5749999999998
09:51:00,STOCK_4060,1226.375
09:51:00,STOCK_4993,1325.425
09:51:00,STOCK_4450,1424.25
09:51:00,STOCK_3138,1527.725
09:51:00,STOCK_5651,1629.5
09:51:00,STOCK_5998,1711.7
09:51:00,STOCK_4198,1834.3
09:52:00,STOCK_5559,2086.375
09:52:00,STOCK_3848,1988.675
09:52:00,STOCK_3940,1887.0
09:52:00,STOCK_3643,1784.875
09:52:00,STOCK_3447,1686.625
09:52:00,STOCK_5461,1589.475
09:52:00,STOCK_4580,1488.4499999999998
09:52:00,STOCK_3140,1388.95
09:52:00,STOCK_3337,1288.725
09:52:00,STOCK_4688,1190.0500000000002
09:52:00,STOCK_5047,1091.625
09:52:00,STOCK_4063,992.575
09:52:00,STOCK_3311,894.6500000000001
09:52:00,STOCK_5769,796.85
09:52:00,STOCK_3365,699.65
09:52:00,STOCK_4127,604.9
09:52:00,STOCK_4699,511.15
09:52:00,STOCK_4441,420.375
09:52:00,STOCK_4989,333.75
09:52:00,STOCK_3415,254.5
09:52:00,STOCK_3979,183.75
09:52:00,STOCK_3824,125.475
09:52:00,STOCK_5628,82.225
09:52:00,STOCK_3561,52.025000000000006
09:52:00,STOCK_5226,32.025
09:52:00,STOCK_4548,20.25
09:52:00,STOCK_4487,12.675
09:52:00,STOCK_5904,8.149999999999999
09:52:00,STOCK_5498,5.475
09:52:00,STOCK_3245,3.875
09:52:00,STOCK_4771,2.975
09:52:00,STOCK_4583,2.175
09:52:00,STOCK_4073,1.775
09:52:00,STOCK_5151,1.475
09:52:00,STOCK_4137,1.4249999999999998
09:52:00,STOCK_4935,1.475
09:52:00,STOCK_4731,1.375
09:52:00,STOCK_4146,1.3250000000000002
09:52:00,STOCK_3401,1.275
09:52:00,STOCK_3682,1.275
09:52:00,STOCK_6061,2.825
09:52:00,STOCK_4239,2.975
09:52:00,STOCK_6078,3.125
09:52:00,STOCK_4518,3.325
09:52:00,STOCK_3213,3.5
09:52:00,STOCK_3660,3.725
09:52:00,STOCK_5375,3.825
09:52:00,STOCK_3666,4.175000000000001
09:52:00,STOCK_4427,4.725
09:52:00,STOCK_4381,5.375
09:52:00,STOCK_3683,6.375
09:52:00,STOCK_3887,7.525
09:52:00,STOCK_4917,9.175
09:52:00,STOCK_5265,11.475
09:52:00,STOCK_4310,14.775
09:52:00,STOCK_3130,19.5
09:52:00,STOCK_3584,25.8
09:52:00,STOCK_5150,34.825
09:52:00,STOCK_3228,48.0
09:52:00,STOCK_3896,68.44999999999999
09:52:00,STOCK_4890,98.55
09:52:00,STOCK_5050,140.0
09:52:00,STOCK_4154,196.6
09:52:00,STOCK_4949,267.0
09:52:00,STOCK_4783,346.525
09:52:00,STOCK_3870,434.825
09:52:00,STOCK_3177,527.375
09:52:00,STOCK_3439,622.625
09:52:00,STOCK_5282,720.025
09:52:00,STOCK_5440,818.7
09:52:00,STOCK_4144,917.7
09:52:00,STOCK_4781,1016.25
09:52:00,STOCK_3954,1115.85
09:52:00,STOCK_4060,1216.4499999999998
09:52:00,STOCK_4993,1318.75
09:52:00,STOCK_4450,1414.65
09:52:00,STOCK_3138,1508.225
09:52:00,STOCK_5651,1624.125
09:52:00,STOCK_5998,1708.65
09:52:00,STOCK_4198,1830.475
09:53:00,STOCK_5559,2077.15
09:53:00,STOCK_3848,1978.525
09:53:00,STOCK_3940,1881.6
09:53:00,STOCK_3643,1771.65
09:53:00,STOCK_3447,1678.4499999999998
09:53:00,STOCK_5461,1579.7
09:53:00,STOCK_4580,1479.525
09:53:00,STOCK_3140,1380.45
09:53:00,STOCK_3337,1279.9
09:53:00,STOCK_4688,1180.8
09:53:00,STOCK_5047,1082.125
09:53:00,STOCK_4063,982.9
09:53:00,STOCK_3311,884.975
09:53:00,STOCK_5769,787.45
09:53:00,STOCK_3365,690.775
09:53:00,STOCK_4127,596.2249999999999
09:53:00,STOCK_4699,502.175
09:53:00,STOCK_4441,411.675
09:53:00,STOCK_4989,325.42499999999995
09:53:00,STOCK_3415,247.1
09:53:00,STOCK_3979,177.325
09:53:00,STOCK_3824,120.075
09:53:00,STOCK_5628,78.025
09:53:00,STOCK_3561,49.075
09:53:00,STOCK_5226,30.05
09:53:00,STOCK_4548,19.075000000000003
09:53:00,STOCK_4487,11.825
09:53:00,STOCK_5904,7.8
09:53:00,STOCK_5498,5.275
09:53:00,STOCK_3245,3.725
09:53:00,STOCK_4771,2.875
09:53:00,STOCK_4583,2.075
09:53:00,STOCK_4073,1.725
09:53:00,STOCK_5151,1.4249999999999998
09:53:00,STOCK_4137,1.375
09:53:00,STOCK_4935,1.4249999999999998
09:53:00,STOCK_4731,1.3
09:53:00,STOCK_4146,1.3250000000000002
09:53:00,STOCK_3401,1.275
09:53:00,STOCK_3682,1.225
09:53:00,STOCK_6061,2.775
09:53:00,STOCK_4239,2.925
09:53:00,STOCK_6078,3.125
09:53:00,STOCK_4518,3.275
09:53:00,STOCK_3213,3.475
09:53:00,STOCK_3660,3.725
09:53:00,STOCK_5375,3.825
09:53:00,STOCK_3666,4.175000000000001
09:53:00,STOCK_4427,4.725
09:53:00,STOCK_4381,5.375
09:53:00,STOCK_3683,6.375
09:53:00,STOCK_3887,7.45
09:53:00,STOCK_4917,9.25
09:53:00,STOCK_5265,11.575
09:53:00,STOCK_4310,14.925
09:53:00,STOCK_3130,19.825000000000003
09:53:00,STOCK_3584,26.275
09:53:00,STOCK_5150,35.675
09:53:00,STOCK_3228,49.15
09:53:00,STOCK_3896,70.1
09:53:00,STOCK_4890,101.05
09:53:00,STOCK_5050,143.22500000000002
09:53:00,STOCK_4154,200.975
09:53:00,STOCK_4949,272.8
09:53:00,STOCK_4783,354.125
09:53:00,STOCK_3870,442.85
09:53:00,STOCK_3177,536.125
09:53:00,STOCK_3439,631.5999999999999
09:53:00,STOCK_5282,729.3499999999999
09:53:00,STOCK_5440,827.925
09:53:00,STOCK_4144,926.75
09:53:00,STOCK_4781,1025.8
09:53:00,STOCK_3954,1125.125
09:53:00,STOCK_4060,1225.725
09:53:00,STOCK_4993,1337.1750000000002
09:53:00,STOCK_4450,1423.9250000000002
09:53:00,STOCK_3138,1526.15
09:53:00,STOCK_5651,1625.2
09:53:00,STOCK_5998,1708.025
09:53:00,STOCK_4198,1821.975
09:54:00,STOCK_5559,2063.625
09:54:00,STOCK_3848,1962.45
09:54:00,STOCK_3940,1843.525
09:54:00,STOCK_3643,1757.125
09:54:00,STOCK_3447,1664.075
09:54:00,STOCK_5461,1566.075
09:54:00,STOCK_4580,1465.1
09:54:00,STOCK_3140,1365.875
09:54:00,STOCK_3337,1267.225
09:54:00,STOCK_4688,1167.025
09:54:00,STOCK_5047,1068.675
09:54:00,STOCK_4063,969.55
09:54:00,STOCK_3311,871.925
09:54:00,STOCK_5769,774.25
09:54:00,STOCK_3365,677.6
09:54:00,STOCK_4127,583.2249999999999
09:54:00,STOCK_4699,489.75
09:54:00,STOCK_4441,400.05
09:54:00,STOCK_4989,314.85
09:54:00,STOCK_3415,237.075
09:54:00,STOCK_3979,168.45
09:54:00,STOCK_3824,113.025
09:54:00,STOCK_5628,72.4
09:54:00,STOCK_3561,45.175
09:54:00,STOCK_5226,27.525
09:54:00,STOCK_4548,17.325000000000003
09:54:00,STOCK_4487,10.775
09:54:00,STOCK_5904,7.175000000000001
09:54:00,STOCK_5498,4.925000000000001
09:54:00,STOCK_3245,3.575
09:54:00,STOCK_4771,2.825
09:54:00,STOCK_4583,2.125
09:54:00,STOCK_4073,1.725
09:54:00,STOCK_5151,1.525
09:54:00,STOCK_4137,1.375
09:54:00,STOCK_4935,1.4249999999999998
09:54:00,STOCK_4731,1.3250000000000002
09:54:00,STOCK_4146,1.3250000000000002
09:54:00,STOCK_3401,1.275
09:54:00,STOCK_3682,1.225
09:54:00,STOCK_6061,2.875
09:54:00,STOCK_4239,2.975
09:54:00,STOCK_6078,3.175
09:54:00,STOCK_4518,3.325
09:54:00,STOCK_3213,3.525
09:54:00,STOCK_3660,3.775
09:54:00,STOCK_5375,3.925
09:54:00,STOCK_3666,4.275
09:54:00,STOCK_4427,4.775
09:54:00,STOCK_4381,5.525
09:54:00,STOCK_3683,6.525
09:54:00,STOCK_3887,7.675000000000001
09:54:00,STOCK_4917,9.525
09:54:00,STOCK_5265,11.975
09:54:00,STOCK_4310,15.55
09:54:00,STOCK_3130,20.675
09:54:00,STOCK_3584,27.55
09:54:00,STOCK_5150,37.625
09:54:00,STOCK_3228,52.1
09:54:00,STOCK_3896,74.25
09:54:00,STOCK_4890,106.2
09:54:00,STOCK_5050,150.475
09:54:00,STOCK_4154,209.85
09:54:00,STOCK_4949,282.925
09:54:00,STOCK_4783,365.175
09:54:00,STOCK_3870,454.675
09:54:00,STOCK_3177,548.175
09:54:00,STOCK_3439,644.4000000000001
09:54:00,STOCK_5282,742.575
09:54:00,STOCK_5440,841.125
09:54:00,STOCK_4144,940.75
09:54:00,STOCK_4781,1040.0749999999998
09:54:00,STOCK_3954,1138.25
09:54:00,STOCK_4060,1239.375
09:54:00,STOCK_4993,1340.975
09:54:00,STOCK_4450,1437.9
09:54:00,STOCK_3138,1543.125
09:54:00,STOCK_5651,1656.4250000000002
09:54:00,STOCK_5998,1757.35
09:54:00,STOCK_4198,1849.0
09:55:00,STOCK_5559,2067.35
09:55:00,STOCK_3848,1973.525
09:55:00,STOCK_3940,1873.85
09:55:00,STOCK_3643,1773.2
09:55:00,STOCK_3447,1668.625
09:55:00,STOCK_5461,1571.75
09:55:00,STOCK_4580,1470.9
09:55:00,STOCK_3140,1371.175
09:55:00,STOCK_3337,1271.625
09:55:00,STOCK_4688,1172.525
09:55:00,STOCK_5047,1074.0749999999998
09:55:00,STOCK_4063,975.075
09:55:00,STOCK_3311,877.0999999999999
09:55:00,STOCK_5769,779.45
09:55:00,STOCK_3365,682.8
09:55:00,STOCK_4127,588.175
09:55:00,STOCK_4699,494.425
09:55:00,STOCK_4441,404.575
09:55:00,STOCK_4989,319.15
09:55:00,STOCK_3415,240.85
09:55:00,STOCK_3979,171.85
09:55:00,STOCK_3824,115.925
09:55:00,STOCK_5628,74.6
09:55:00,STOCK_3561,46.2
09:55:00,STOCK_5226,28.15
09:55:00,STOCK_4548,17.65
09:55:00,STOCK_4487,10.975
09:55:00,STOCK_5904,7.275
09:55:00,STOCK_5498,4.925000000000001
09:55:00,STOCK_3245,3.525
09:55:00,STOCK_4771,2.775
09:55:00,STOCK_4583,2.075
09:55:00,STOCK_4073,1.6749999999999998
09:55:00,STOCK_5151,1.475
09:55:00,STOCK_4137,1.375
09:55:00,STOCK_4935,1.475
09:55:00,STOCK_4731,1.3250000000000002
09:55:00,STOCK_4146,1.3250000000000002
09:55:00,STOCK_3401,1.275
09:55:00,STOCK_3682,1.225
09:55:00,STOCK_6061,2.825
09:55:00,STOCK_4239,2.975
09:55:00,STOCK_6078,3.175
09:55:00,STOCK_4518,3.325
09:55:00,STOCK_3213,3.525
09:55:00,STOCK_3660,3.775
09:55:00,STOCK_5375,3.875
09:55:00,STOCK_3666,4.225
09:55:00,STOCK_4427,4.775
09:55:00,STOCK_4381,5.475
09:55:00,STOCK_3683,6.574999999999999
09:55:00,STOCK_3887,7.725
09:55:00,STOCK_4917,9.575
09:55:00,STOCK_5265,12.075
09:55:00,STOCK_4310,15.6
09:55:00,STOCK_3130,20.775
09:55:00,STOCK_3584,27.45
09:55:00,STOCK_5150,37.400000000000006
09:55:00,STOCK_3228,51.575
09:55:00,STOCK_3896,72.925
09:55:00,STOCK_4890,104.45
09:55:00,STOCK_5050,148.10000000000002
09:55:00,STOCK_4154,206.8
09:55:00,STOCK_4949,279.1
09:55:00,STOCK_4783,360.925
09:55:00,STOCK_3870,450.375
09:55:00,STOCK_3177,543.3
09:55:00,STOCK_3439,639.6
09:55:00,STOCK_5282,737.15
09:55:00,STOCK_5440,835.225
09:55:00,STOCK_4144,935.125
09:55:00,STOCK_4781,1034.225
09:55:00,STOCK_3954,1133.125
09:55:00,STOCK_4060,1234.5
09:55:00,STOCK_4993,1330.05
09:55:00,STOCK_4450,1432.8
09:55:00,STOCK_3138,1527.1
09:55:00,STOCK_5651,1636.85
09:55:00,STOCK_5998,1759.35
09:55:00,STOCK_4198,1848.425
09:56:00,STOCK_5559,2073.1
09:56:00,STOCK_3848,1974.775
09:56:00,STOCK_3940,1875.95
09:56:00,STOCK_3643,1774.25
09:56:00,STOCK_3447,1672.55
09:56:00,STOCK_5461,1574.75
09:56:00,STOCK_4580,1473.85
09:56:00,STOCK_3140,1375.425
09:56:00,STOCK_3337,1274.9
09:56:00,STOCK_4688,1174.9499999999998
09:56:00,STOCK_5047,1077.275
09:56:00,STOCK_4063,977.65
09:56:00,STOCK_3311,880.1
09:56:00,STOCK_5769,782.375
09:56:00,STOCK_3365,685.475
09:56:00,STOCK_4127,590.2249999999999
09:56:00,STOCK_4699,497.3250000000001
09:56:00,STOCK_4441,406.35
09:56:00,STOCK_4989,320.625
09:56:00,STOCK_3415,242.45
09:56:00,STOCK_3979,172.77499999999998
09:56:00,STOCK_3824,116.35
09:56:00,STOCK_5628,75.025
09:56:00,STOCK_3561,46.5
09:56:00,STOCK_5226,28.375
09:56:00,STOCK_4548,18.025
09:56:00,STOCK_4487,11.175
09:56:00,STOCK_5904,7.275
09:56:00,STOCK_5498,4.875
09:56:00,STOCK_3245,3.475
09:56:00,STOCK_4771,2.775
09:56:00,STOCK_4583,2.125
09:56:00,STOCK_4073,1.725
09:56:00,STOCK_5151,1.475
09:56:00,STOCK_4137,1.375
09:56:00,STOCK_4935,1.4249999999999998
09:56:00,STOCK_4731,1.3250000000000002
09:56:00,STOCK_4146,1.3250000000000002
09:56:00,STOCK_3401,1.275
09:56:00,STOCK_3682,1.225
09:56:00,STOCK_6061,2.825
09:56:00,STOCK_4239,2.975
09:56:00,STOCK_6078,3.175
09:56:00,STOCK_4518,3.375
09:56:00,STOCK_3213,3.475
09:56:00,STOCK_3660,3.725
09:56:00,STOCK_5375,3.825
09:56:00,STOCK_3666,4.225
